pci,distance_ft,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_percent,dl_bs,ul_pusch,ul_rsrp,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_percent,ul_bsr,ul_ta,ul_phr
1,20,6,1.0,1,160,4,1,20,0,n/a,n/a,1,0,0,0,0,0,0,323,-14
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,300,-7
1,20,6,1.0,1,328,9,0,0,0,22.1,-13.9,1,25,4500.0,1,0,0,0,371,-10
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,320,-7
1,20,7,1.0,1,264,5,0,0,0,17.3,-13.8,1,15,9100.0,2,0,0,0,210,-8
1,30,10,1.0,0,0,0,0,0,0,26.9,-1.5,1,27,4900.0,1,0,0,0,348,-8
1,20,7,1.0,3,104,1,0,0,0,15.9,-11.4,1,9,4100.0,1,0,0,0,148,-7
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,321,-8
1,20,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,178,-7
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,324,-8
1,20,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,191,-7
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,333,-8
1,20,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,204,-7
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,310,-8
1,20,8,1.0,5,184,1,1,50,0,n/a,n/a,1,0,0,0,0,0,0,317,-7
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,316,-8
1,20,7,1.0,0,0,0,0,0,0,16.8,-14.1,1,8,4200.0,1,0,0,0,298,-9
1,30,10,1.0,0,0,0,0,0,0,26.8,-1.4,1,27,4900.0,1,0,0,0,334,-8
1,20,7,1.0,4,872,6,7,53,0,n/a,n/a,1,0,0,0,0,0,0,295,-9
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,320,-8
1,20,8,1.0,5,1700.0,10,7,41,0,n/a,n/a,1,0,0,0,0,0,0,300,-9
1,30,10,1.0,0,0,0,0,0,0,25.1,-1.4,1,27,4900.0,1,0,0,0,288,-8
1,20,7,1.0,3,208,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,314,-9
1,30,10,1.0,0,0,0,0,0,0,28.3,-1.6,1,27,4900.0,1,0,0,0,299,-8
1,20,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,360,-9
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,343,-8
1,20,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,322,-9
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,352,-8
1,20,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,324,-9
1,30,10,1.0,0,0,0,0,0,0,25.8,-1.8,1,27,4900.0,1,0,0,0,353,-7
1,20,7,1.0,0,0,0,0,0,0,18.8,-12.6,1,9,4100.0,1,0,0,0,271,-16
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,327,-7
1,20,6,1.0,0,0,0,0,0,0,22.9,-12.6,1,15,8800.0,2,0,0,0,262,-12
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,317,-7
1,20,6,1.0,0,48,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,350,-12
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,309,-7
1,20,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,306,-12
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,312,-7
1,20,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,290,-12
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,321,-7
1,20,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,340,-12
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,323,-7
1,20,7,1.0,3,624,6,0,0,0,25.7,-9.6,1,24,4400.0,1,0,0,0,387,-10
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,324,-7
1,20,7,1.0,3,416,4,0,0,0,n/a,n/a,1,0,0,0,0,0,0,341,-10
1,30,10,1.0,0,0,0,0,0,0,26.2,-1.9,1,27,4900.0,1,0,0,0,289,-7
1,20,7,1.0,4,288,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,326,-10
1,30,10,1.0,0,0,0,0,0,0,25.5,-1.9,1,27,4900.0,1,0,0,0,302,-7
1,20,7,1.0,0,0,0,0,0,0,25.1,-7.4,1,26,4700.0,1,0,0,0,269,-9
1,30,10,1.0,0,0,0,0,0,0,25.9,-1.9,1,27,4900.0,1,1,50,0,282,-7
1,20,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,280,-9
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,320,-7
1,20,7,1.0,0,0,0,0,0,0,28.4,-7.9,1,25,4500.0,1,0,0,0,293,-9
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,308,-7
1,20,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,255,-9
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,331,-7
1,20,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,270,-9
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,320,-7
1,20,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,320,-9
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,323,-7
1,20,9,1.0,0,0,0,0,0,0,26.7,-8.3,1,27,4900.0,1,0,0,0,344,0
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,333,-7
1,20,9,1.0,6,344,2,8,80,0,24.9,-15.1,1,27,4900.0,1,0,0,0,139,-3
1,30,10,1.0,0,0,0,0,0,0,26.3,-2.1,1,27,4900.0,1,0,0,0,266,-7
1,20,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,304,-3
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,339,-7
1,20,10,1.0,9,1500.0,5,5,50,0,17.4,-25.4,1,25,4500.0,1,3,75,0,-68,0
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,302,-7
1,20,9,1.0,8,1800.0,7,9,56,0,n/a,n/a,1,0,0,0,0,0,0,279,0
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,291,-7
1,20,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,343,0
1,30,10,1.0,0,0,0,0,0,0,26.5,-1.9,1,27,4900.0,1,1,50,0,290,-8
1,20,10,1.0,9,2600.0,9,9,50,0,n/a,n/a,1,0,0,0,0,0,0,244,0
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,316,-8
1,20,9,1.0,8,3100.0,11,11,50,0,n/a,n/a,1,0,0,0,0,0,0,256,0
1,30,10,1.0,0,0,0,0,0,0,26.8,-1.7,1,27,4900.0,1,0,0,0,302,-8
1,20,9,1.0,8,2000.0,8,9,52,0,21.0,-13.2,1,12,4400.0,1,0,0,0,368,0
1,30,10,1.0,14,2700.0,6,6,50,0,n/a,n/a,1,0,0,0,0,0,0,318,-8
1,20,9,1.0,8,2600.0,9,7,43,0,n/a,n/a,1,0,0,0,0,0,0,288,0
1,30,10,1.0,0,0,0,0,0,0,24.5,-1.8,1,27,4900.0,1,0,0,0,333,-8
1,20,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,344,0
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,294,-8
1,20,9,1.0,0,0,0,0,0,0,22.7,-10.4,1,16,4500.0,1,0,0,0,368,2
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,286,-8
1,20,9,1.0,9,1200.0,4,5,55,0,n/a,n/a,1,0,0,0,0,0,0,336,2
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,296,-8
1,20,10,1.0,9,2000.0,7,6,46,0,n/a,n/a,1,0,0,0,0,0,0,304,2
1,30,10,1.0,0,0,0,0,0,0,27.3,-1.8,1,27,9700.0,2,0,0,0,283,-8
1,20,9,1.0,7,2800.0,11,6,35,0,n/a,n/a,1,0,0,0,0,0,0,299,2
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,336,-8
1,20,9,1.0,7,2100.0,9,3,25,0,n/a,n/a,1,0,0,0,0,0,0,262,2
1,30,10,1.0,0,0,0,0,0,0,26.1,-1.8,1,27,9700.0,2,1,33,0,292,-8
1,20,10,1.0,0,0,0,0,0,0,26.4,-12.1,1,24,9100.0,2,0,0,0,160,1
1,30,10,1.0,0,0,0,0,0,0,26.3,-1.7,1,27,9700.0,2,0,0,0,316,-8
1,20,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,169,1
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,358,-8
1,20,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,180,1
1,30,10,1.0,13,1700.0,4,4,50,0,26.0,-2.0,1,27,4900.0,1,1,50,0,124,-8
1,20,9,1.0,0,0,0,0,0,0,26.6,-1.1,1,25,4500.0,1,0,0,0,178,-2
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,317,-8
1,20,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,167,-2
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,315,-8
1,20,9,1.0,7,224,1,1,50,0,n/a,n/a,1,0,0,0,0,0,0,250,-2
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,325,-8
1,20,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,332,-2
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,323,-8
1,20,9,1.0,0,0,0,0,0,0,28.3,-2.8,1,26,4700.0,1,0,0,0,390,-8
1,30,10,1.0,0,0,0,0,0,0,26.5,-1.8,1,27,4900.0,1,0,0,0,332,-8
1,20,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,338,-8
1,30,10,1.0,0,0,0,0,0,0,27.6,-1.6,1,27,4900.0,1,0,0,0,291,-8
1,20,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,352,-8
1,30,10,1.0,0,0,0,0,0,0,28.0,-1.6,1,27,4900.0,1,0,0,0,316,-8
1,20,10,1.0,8,544,2,2,50,0,n/a,n/a,1,0,0,0,0,0,0,338,-8
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,291,-8
1,20,10,1.0,0,0,0,0,0,0,27.2,-1.9,1,27,4900.0,1,0,0,0,387,-4
1,30,10,1.0,0,0,0,0,0,0,26.8,-1.9,1,27,4900.0,1,0,0,0,301,-7
1,20,10,1.0,9,608,2,2,50,0,n/a,n/a,1,0,0,0,0,0,0,331,-4
1,30,10,1.0,0,0,0,0,0,0,26.4,-1.7,1,27,4900.0,1,1,50,0,292,-8
1,20,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,334,-4
1,30,10,1.0,0,0,0,0,0,0,25.3,-1.7,1,27,9700.0,2,1,33,0,308,-8
1,20,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,344,-4
1,30,10,1.0,12,936,2,2,50,0,26.4,-1.5,1,27,19000.0,4,0,0,0,347,-7
1,20,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,338,-4
1,30,10,1.0,12,1200.0,2,2,50,0,25.6,-1.3,1,27,15000.0,3,1,25,0,327,-7
1,20,9,1.0,7,480,2,2,50,0,n/a,n/a,1,0,0,0,0,0,0,323,-4
1,30,10,1.0,12,1500.0,4,3,42,0,24.7,-1.6,1,27,4900.0,1,0,0,0,340,-7
1,20,9,1.0,0,0,0,0,0,0,26.7,-4.9,1,27,4900.0,1,0,0,0,318,-9
1,30,10,1.0,11,1300.0,3,1,25,0,24.9,-1.4,1,27,9700.0,2,0,0,0,316,-7
1,20,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,334,-9
1,30,10,1.0,13,432,1,1,50,0,28.1,-1.3,1,27,4900.0,1,0,0,0,342,-7
1,20,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,342,-9
1,30,10,1.0,11,352,1,1,50,0,26.6,-1.3,1,27,4900.0,1,0,0,0,289,-7
1,20,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,337,-9
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,332,-7
1,20,9,1.0,0,0,0,0,0,0,26.0,-2.0,1,27,4900.0,1,1,50,0,325,-3
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,333,-7
1,20,8,1.0,0,0,0,0,0,0,26.4,-0.7,1,26,4700.0,1,0,0,0,355,-2
1,30,10,1.0,0,0,0,0,0,0,25.9,-1.2,1,27,4900.0,1,0,0,0,346,-7
1,20,8,1.0,5,736,4,6,60,0,26.3,-1.0,1,26,9500.0,2,0,0,0,237,-1
1,30,10,1.0,0,0,0,0,0,0,26.1,-1.1,1,27,4900.0,1,0,0,0,340,-7
1,20,8,1.0,5,2900.0,16,13,44,0,26.2,-1.2,1,26,9500.0,2,0,0,0,245,-2
1,30,10,1.0,11,704,2,2,50,0,24.8,-1.0,1,27,4900.0,1,0,0,0,313,-7
1,20,8,1.0,5,1400.0,8,6,42,0,n/a,n/a,1,0,0,0,0,0,0,255,-2
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,342,-7
1,20,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,360,-2
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,347,-7
1,20,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,346,-2
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,360,-7
1,20,8,1.0,0,0,0,0,0,0,27.1,-4.4,1,27,9600.0,2,0,0,0,342,-5
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,332,-7
1,20,9,1.0,0,0,0,0,0,0,25.3,-4.2,1,26,4700.0,1,0,0,0,368,-5
1,30,10,1.0,0,0,0,0,0,0,28.3,-1.3,1,27,4900.0,1,0,0,0,333,-7
1,20,8,1.0,0,0,0,0,0,0,27.6,-4.4,1,26,9300.0,2,0,0,0,331,-6
1,30,10,1.0,10,1300.0,4,2,33,0,25.7,-1.3,1,27,4900.0,1,0,0,0,355,-7
1,20,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,328,-6
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,344,-7
1,20,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,344,-6
1,30,10,1.0,0,0,0,0,0,0,26.7,-1.2,1,27,4900.0,1,0,0,0,311,-7
1,20,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,338,-6
1,30,10,1.0,0,0,0,0,0,0,26.1,-1.2,1,27,4900.0,1,0,0,0,301,-7
1,20,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,356,-6
1,30,10,1.0,10,1300.0,4,3,42,0,n/a,n/a,1,0,0,0,0,0,0,318,-7
1,20,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,329,-6
1,30,10,1.0,10,656,2,2,50,0,n/a,n/a,1,0,0,0,0,0,0,332,-7
1,20,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,356,-6
1,30,10,1.0,0,0,0,0,0,0,28.1,-1.2,1,27,4900.0,1,0,0,0,347,-7
1,20,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,354,-6
1,30,10,1.0,0,0,0,0,0,0,26.2,-1.3,1,27,4900.0,1,0,0,0,271,-7
1,20,9,1.0,0,0,0,0,0,0,28.6,-6.1,1,27,4900.0,1,0,0,0,333,-10
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,355,-7
1,20,9,1.0,0,0,0,0,0,0,25.8,-4.5,1,27,4900.0,1,0,0,0,370,-12
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,343,-7
1,20,8,1.0,4,592,5,2,28,0,n/a,n/a,1,0,0,0,0,0,0,293,-12
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,341,-7
1,20,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,319,-12
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,333,-7
1,20,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,299,-12
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,344,-7
1,30,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,335,-7
1,35,12,1.0,15,72000.0,21,22,51,0,26.9,-5.3,1,26,84000.0,10,0,0,0,253,-4
1,35,9,1.0,10,60000.0,40,6,13,0,31.6,-4.4,1,27,75000.0,14,0,0,0,194,-3
1,35,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,239,-3
1,35,10,1.0,12,3000.0,3,5,62,0,31.0,-6.0,1,27,4900.0,1,0,0,0,219,-5
1,35,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,216,-5
1,35,11,1.0,13,384,1,7,87,0,n/a,n/a,1,0,0,0,0,0,0,345,-5
1,35,11,1.0,10,39000.0,28,16,36,3,30.5,-6.0,1,27,111000.0,17,0,0,0,335,-2
1,35,10,1.0,8,3100.0,5,2,28,0,31.3,-5.9,1,27,15000.0,3,0,0,0,353,-2
1,35,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,348,-2
1,35,9,1.0,7,1900.0,8,2,20,0,n/a,n/a,1,0,0,0,0,0,0,301,-2
1,35,9,1.0,7,2300.0,10,8,44,0,n/a,n/a,1,0,0,0,0,0,0,279,-2
1,35,8,1.0,5,920,5,0,0,0,31.0,-10.6,1,27,4900.0,1,0,0,0,382,-4
1,35,7,1.0,3,416,4,2,33,0,n/a,n/a,1,0,0,0,0,0,0,216,-4
1,35,11,1.0,8,840,3,20,86,0,n/a,n/a,1,0,0,0,0,0,0,284,-4
1,35,11,1.0,11,704,2,13,86,0,n/a,n/a,1,0,0,0,0,0,0,312,-4
1,35,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,344,-4
1,35,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,350,-4
1,35,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,344,-4
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,326,-4
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,283,-4
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,282,-4
1,35,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,276,-4
1,35,9,1.0,8,240,1,1,50,0,31.1,-6.5,1,27,4900.0,1,0,0,0,309,-9
1,40,7,1.0,6,24000.0,28,4,12,3,28.7,-12.8,1,27,69000.0,15,3,16,0,285,-16
1,40,7,1.0,1,19000.0,21,0,0,0,22.8,-23.5,1,24,51000.0,10,6,37,0,320,-13
1,40,4,1.0,0,152,5,0,0,0,n/a,n/a,1,0,0,0,0,0,0,293,-13
1,40,5,1.0,0,120,3,3,50,0,30.4,-11.0,1,27,9700.0,2,0,0,0,357,-13
1,40,6,1.0,2,776,11,10,47,0,29.9,-14.1,1,27,34000.0,7,0,0,0,376,-16
1,40,5,1.0,1,416,8,2,20,0,28.8,-18.7,1,27,24000.0,5,0,0,0,264,-15
1,40,6,1.0,1,216,5,0,0,0,27.7,-19.0,1,27,15000.0,3,1,25,0,312,-13
1,40,5,1.0,0,248,5,0,0,0,27.9,-17.7,1,27,24000.0,5,0,0,0,290,-4
1,40,5,1.0,1,96,2,2,50,0,30.8,-9.7,1,27,9700.0,2,0,0,0,380,-11
1,40,7,1.0,3,856,9,6,40,0,30.4,-12.7,1,27,4900.0,1,0,0,0,107,-7
1,40,7,1.0,1,160,4,0,0,0,n/a,n/a,1,0,0,0,0,0,0,312,-7
1,40,6,1.0,0,0,0,0,0,0,29.4,-12.7,1,27,4900.0,1,0,0,0,315,-7
1,40,7,1.0,4,288,2,0,0,0,30.8,-8.9,1,27,4900.0,1,0,0,0,362,-9
1,40,9,1.0,5,1200.0,6,1,14,0,n/a,n/a,1,0,0,0,0,0,0,295,-9
1,40,8,1.0,5,1100.0,6,2,25,0,n/a,n/a,1,0,0,0,0,0,0,273,-9
1,40,7,1.0,6,1700.0,9,9,50,0,n/a,n/a,1,0,0,0,0,0,0,278,-9
1,40,7,1.0,6,752,4,2,33,0,n/a,n/a,1,0,0,0,0,0,0,327,-9
1,40,8,1.0,3,104,1,0,0,0,29.4,-14.4,1,27,9700.0,2,0,0,0,319,-8
1,40,9,1.0,6,256,2,12,85,0,30.8,-11.6,1,27,15000.0,3,0,0,0,311,-4
1,40,7,1.0,6,344,2,2,50,0,30.8,-8.8,1,27,4900.0,1,0,0,0,303,-4
1,40,7,1.0,3,440,6,2,25,0,27.4,-17.2,1,27,9700.0,2,1,33,0,302,-5
1,40,9,1.0,9,920,3,56,94,0,31.2,-9.4,1,27,34000.0,7,0,0,0,153,-7
1,40,10,1.0,11,1300.0,4,40,90,0,30.9,-9.8,1,27,24000.0,5,0,0,0,202,-3
1,40,9,1.0,7,240,1,1,50,0,30.9,-9.1,1,27,9700.0,2,0,0,0,361,-3
1,40,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,319,-3
1,40,9,1.0,0,0,0,0,0,0,30.2,-13.1,1,27,4900.0,1,0,0,0,291,-3
1,35,11,1.0,15,9100.0,14,8,36,0,25.4,-13.0,1,23,18000.0,4,0,0,0,119,-3
1,40,6,1.0,7,720,3,2,40,0,29.7,-14.7,1,27,9700.0,2,0,0,0,355,-18
1,40,6,1.0,7,240,1,1,50,3,27.5,-19.1,1,27,9700.0,2,0,0,0,345,-19
1,40,6,1.0,5,352,2,1,33,0,26.2,-21.1,1,27,9700.0,2,1,33,0,369,-21
1,40,4,1.0,3,432,5,3,37,0,28.0,-18.5,1,27,4900.0,1,0,0,0,393,-17
1,40,4,1.0,2,72,1,0,0,0,29.9,-13.6,1,27,4900.0,1,0,0,0,359,-14
1,40,4,1.0,0,0,0,0,0,0,30.8,-11.2,1,27,4900.0,1,0,0,0,161,-14
1,40,5,1.0,3,0,0,12,100,0,30.6,-12.4,1,27,4900.0,1,0,0,0,207,-11
1,40,5,1.0,0,72,1,0,0,0,n/a,n/a,1,0,0,0,0,0,0,345,-11
1,40,8,1.0,8,0,0,10,100,0,n/a,n/a,1,0,0,0,0,0,0,262,-11
1,40,n/a,n/a,5,176,1,24,96,0,n/a,n/a,1,0,0,0,0,0,0,-131,-11
1,40,n/a,n/a,5,0,0,8,100,0,n/a,n/a,1,0,0,0,0,0,0,1,-11
1,40,n/a,n/a,5,0,0,5,100,0,n/a,n/a,1,0,0,0,0,0,0,-39,-11
1,40,n/a,n/a,5,0,0,10,100,10,-25.5,-63.7,1,27,0,0,5,100,0,246,-11
1,35,7,1.0,7,2500.0,1,0,0,3,17.5,-17.2,1,9,4200.0,1,0,0,0,136,-16
1,40,8,1.0,10,4200.0,13,46,77,0,29.2,-9.3,1,27,28000.0,6,0,0,0,164,-14
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,168,-14
1,40,6,1.0,1,40,1,0,0,0,n/a,n/a,1,0,0,0,0,0,0,174,-14
1,40,6,1.0,0,112,4,0,0,0,n/a,n/a,1,0,0,0,0,0,0,222,-14
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,313,-14
1,40,4,1.0,0,120,3,2,40,0,29.4,-15.5,1,27,4900.0,1,0,0,0,349,-18
1,35,12,1.0,3,4100.0,7,0,0,0,30.5,-7.5,1,25,28000.0,6,0,0,0,95,-3
1,40,6,1.0,1,144,4,2,33,0,29.0,-15.4,1,27,9700.0,2,0,0,0,344,-10
1,35,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,100,-3
1,40,5,1.0,1,40,1,2,66,0,30.7,-10.9,1,27,4900.0,1,0,0,0,355,-10
1,35,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,82,-3
1,40,8,1.0,5,368,2,3,60,0,n/a,n/a,1,0,0,0,0,0,0,344,-10
1,35,13,1.0,20,3600.0,5,12,70,0,26.5,-17.4,1,25,98000.0,7,2,22,0,97,-9
1,40,7,1.0,3,728,7,4,36,0,29.8,-11.6,1,27,4900.0,1,0,0,0,375,-4
1,40,10,1.0,11,336000.0,84,21,20,0,23.1,-21.9,1,26,279000.0,31,39,55,0,327,-5
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,318,-4
1,40,8,1.0,8,158000.0,44,3,6,0,30.3,-10.6,1,27,106000.0,20,0,0,0,175,-10
1,40,7,1.0,5,736,4,9,69,0,n/a,n/a,1,0,0,0,0,0,0,301,-4
1,40,6,1.0,3,464,4,0,0,0,n/a,n/a,1,0,0,0,0,0,0,333,-10
1,40,5,1.0,1,64,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,346,-4
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,361,-10
1,40,5,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,346,-4
1,40,7,1.0,2,448,6,1,14,0,30.4,-10.4,1,27,4900.0,1,0,0,0,372,-18
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,332,-4
1,40,7,1.0,1,464,8,0,0,0,n/a,n/a,1,0,0,0,0,0,0,293,-18
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,349,-4
1,40,7,1.0,2,232,3,0,0,0,n/a,n/a,1,0,0,0,0,0,0,346,-18
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,274,-4
