pci,distance_ft,jammer_dist_ft,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_percent,dl_bs,ul_pusch,ul_rsrp,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_percent,ul_bsr,ul_ta,ul_phr
1,30,1,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,349,-7
1,30,1,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,354,-7
1,30,1,12,1,13,2700,6,3,33,0,27.9,-15.4,1,27,4900,1,0,0,0,386,-9
1,30,1,13,1,14,2600,6,3,33,0,n/a,n/a,1,0,0,0,0,0,0,313,-9
1,30,1,13,1,14,3300,7,5,41,0,n/a,n/a,1,0,0,0,0,0,0,262,-9
1,30,1,12,1,13,3400,8,3,27,0,n/a,n/a,1,0,0,0,0,0,0,227,-9
1,30,1,13,1,15,4000,8,4,33,0,n/a,n/a,1,0,0,0,0,0,0,228,-9
1,30,1,12,1,15,504,1,0,0,0,n/a,n/a,1,0,0,0,0,0,0,173,-9
1,30,1,13,1,15,504,1,0,0,0,n/a,n/a,1,0,0,0,0,0,0,187,-9
1,30,1,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,186,-9
1,30,1,13,1,15,1500,3,1,25,0,n/a,n/a,1,0,0,0,0,0,0,197,-9
1,30,1,12,1,14,856,2,1,33,0,n/a,n/a,1,0,0,0,0,0,0,342,-9
1,30,1,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,344,-9
1,30,1,12,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,355,-9
1,30,1,12,1,12,3100,8,3,27,0,n/a,n/a,1,0,0,0,0,0,0,303,-9
1,30,1,12,1,12,3600,9,4,30,0,n/a,n/a,1,0,0,0,0,0,0,260,-9
1,30,1,12,1,13,3400,8,5,38,0,n/a,n/a,1,0,0,0,0,0,0,243,-9
1,30,1,12,1,14,936,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,166,-9
1,30,1,13,1,15,2000,4,2,33,0,n/a,n/a,1,0,0,0,0,0,0,178,-9
1,30,1,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,166,-9
1,30,1,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,182,-9
1,30,1,12,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,204,-9
1,30,1,11,1,9,304,1,0,0,0,n/a,n/a,1,0,0,0,0,0,0,189,-9
1,30,1,12,1,13,808,2,1,33,0,n/a,n/a,1,0,0,0,0,0,0,299,-9
1,30,1,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,352,-9
1,30,1,12,1,13,3000,7,2,22,0,n/a,n/a,1,0,0,0,0,0,0,324,-9
1,30,1,10,1,13,6500,11,49,81,0,25.1,-13.5,1,25,28000,6,2,25,0,294,-18
1,30,1,7,1,7,528,2,2,50,0,25.1,-13.4,1,27,4900,1,3,75,0,377,-15
1,30,1,7,1,1,0,0,10,100,0,20.9,-13.4,1,27,4900,1,2,66,0,390,-21
1,30,1,8,1,4,176,1,24,96,0,22.7,-13.8,1,26,14000,3,5,62,0,421,-20
1,30,1,7,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,171,-20
1,30,1,9,1,0,0,0,0,0,0,27.6,-15.5,1,27,4900,1,0,0,0,224,-19
1,30,1,9,1,0,0,0,0,0,0,20.8,-19.7,1,27,9700,2,5,71,0,265,-17
1,30,1,8,1,0,0,0,0,0,0,28.5,-12.4,1,26,4700,1,0,0,0,225,-16
1,30,1,9,1,5,0,0,9,100,0,16.1,-17,1,25,9000,2,9,81,0,232,-14
1,30,1,9,1,5,1300,7,23,76,0,n/a,n/a,1,0,0,0,0,0,0,278,-14
1,30,1,9,1,7,488,2,30,93,0,12.3,-15.1,1,13,4400,1,2,66,0,376,-18
1,30,1,8,1,5,0,0,10,100,0,10.6,-16.2,1,10,4400,1,0,0,0,381,-18
1,30,1,9,1,7,0,0,13,100,0,3.5,-22.5,1,4,4200,1,1,50,0,388,-23
1,30,1,10,1,8,1400,6,47,88,0,n/a,n/a,1,0,0,0,0,0,0,324,-23
1,30,1,12,1,13,0,0,89,100,0,1.4,-21,1,0,2300,2,0,0,0,132,-11
1,30,1,12,1,14,0,0,72,100,0,n/a,n/a,1,0,0,0,0,0,0,295,-11
1,30,1,12,1,14,0,0,49,100,0,n/a,n/a,1,0,0,0,0,0,0,204,-11
1,30,1,12,1,13,0,0,39,100,0,2.2,-27.6,1,1,1700,1,0,0,0,160,-12
